OBJECTID,ZN,EAST,NORTH,CEAST,CNORTH,KMSQ,STATION,IDO,HA,ID_STRING,ID,SHAPE_AREA,SHAPE_LEN
315,0,404750,515100,402516,514472,4.706,25026,25026,25,25026,25026,4705625,14387.00577
316,0,394450,522900,391985,523283,3.33,25027,25027,25,25027,25027,3330000,12784.92424
317,0,371250,587550,364318,591379,243.201,23022,23022,23,23022,23022,243200625,91478.53173
318,0,402700,562000,378913,572810,2168.607,23023,23023,23,23023,23023,2168606875,353987.4242
319,0,386350,594400,378734,601179,180.627,23033,23033,23,23033,23033,180626875,82153.04833
320,0,426500,537750,404830,534973,661.18,24001,24001,24,24001,24001,661179687.5,176869.2695
321,0,421450,530700,415140,526050,92.046,24002,24002,24,24002,24002,92045937.5,78255.56095
322,0,398350,539050,388680,539355,173.499,24003,24003,24,24003,24003,173498750,75663.09883
323,0,411800,532200,405023,530533,74.123,24004,24004,24,24004,24004,74123125,46517.51442
324,0,425900,538650,416161,544505,178.986,24005,24005,24,24005,24005,178985937.5,82184.85028
325,0,395250,539100,391863,542749,36.594,24006,24006,24,24006,24006,36594375,34506.24458
283,0,414150,468300,408064,473229,115.423,27005,27005,27,27005,27005,115423437.5,59822.10858
284,0,462700,494450,461815,498136,18.821,27010,27010,27,27010,27010,18820625,25699.1378
285,0,440450,523200,436294,522985,62.605,25013,25013,25,25013,25013,62604687.5,46710.83874
286,0,432300,527450,433624,528021,2.828,25014,25014,25,25014,25014,2828125,12014.21356
287,0,428500,526300,424418,525120,27.543,25015,25015,25,25015,25015,27543437.5,32310.83874
328,0,430300,470950,421758,473031,78.438,27059,27059,27,27059,27059,78438437.5,56394.90078
329,0,421950,448800,416193,455550,87.48,27011,27011,27,27011,27011,87480000,64057.21138
330,0,474250,477100,463599,488603,680.899,27014,27014,27,27014,27014,680898750,167178.8889
331,0,397300,430900,395001,433025,35.923,27012,27012,27,27012,27012,35922500,33913.35137
342,0,506700,455600,500435,461550,49.473,26010,26010,26,26010,26010,49472500,48794.46968
343,0,484450,434350,487248,439834,65.046,26011,26011,26,26011,26011,65045937.5,67731.29689
344,0,398450,450150,399715,454216,33.299,27070,27070,27,27070,27070,33298750,35168.98628
345,0,442500,473300,422328,495093,1354.417,27071,27071,27,27071,27071,1354417188,294298.4108
346,0,447700,444150,410930,458205,815.335,27089,27089,27,27089,27089,815335312.5,280836.0263
347,0,422600,499350,401957,501699,497.555,27090,27090,27,27090,27090,497555312.5,155005.6656
348,0,458450,508700,460960,509662,15.088,25019,25019,25,25019,25019,15087500,22081.98052
349,0,429200,523750,431319,529339,152.772,25020,25020,25,25020,25020,152771875,99537.97257
350,0,431800,528500,434851,532278,75.704,25021,25021,25,25021,25021,75704062.5,62075.66197
351,0,478000,437300,482761,442765,74.15,26012,26012,26,26012,26012,74149687.5,53695.76298
352,0,490450,467500,488486,466470,16.975,26802,26802,26,26802,26802,16975312.5,20559.36688
353,0,381400,528800,375942,532563,58.512,25023,25023,25,25023,25023,58511875,48892.38816
354,0,384950,530900,381653,533545,24.577,25012,25012,25,25012,25012,24577187.5,28105.81349
332,0,393100,518250,388613,517411,21.106,25022,25022,25,25022,25022,21106250,34066.90476
333,0,398500,528750,396531,530803,12.825,25028,25028,25,25028,25028,12824687.5,19150.17857
334,0,445550,509400,453584,507394,183.857,25029,25029,25,25029,25029,183857187.5,102469.7745
335,0,377350,532650,377100,532744,0.046,25809,25809,25,25809,25809,46250,1324.264069
336,0,377200,533200,377049,533223,0.043,25810,25810,25,25810,25810,42812.5,926.7766953
337,0,506400,456000,492270,457814,195.562,26001,26001,26,26001,26001,195562187.5,101488.1511
338,0,507950,449900,498469,458927,397.234,26002,26002,26,26002,26002,397233750,156008.1782
339,0,509350,454900,504679,465162,59.593,26003,26003,26,26003,26003,59592812.5,61694.90078
340,0,516550,467550,502245,471196,257.153,26004,26004,26,26004,26004,257152812.5,110368.0501
341,0,513650,467750,501787,471300,248.132,26005,26005,26,26005,26005,248132187.5,111580.1822
326,0,406350,440900,401584,437726,71.159,27072,27072,27,27072,27072,71158750,48571.06781
327,0,466150,481000,461755,489821,39.791,27058,27058,27,27058,27058,39791250,49312.48917
365,0,411200,406850,408887,406561,9.583,27039,27039,27,27039,27039,9582500,15657.71645
366,0,425350,399150,420345,399300,36.183,27016,27016,27,27016,27016,36182500,35810.40764
367,0,428650,390500,424151,391602,43.598,27017,27017,27,27017,27017,43597812.5,32693.68145
368,0,402400,418700,400109,418304,12.677,27018,27018,27,27018,27018,12676562.5,20933.02128
369,0,403300,416600,400358,415530,15.688,27019,27019,27,27019,27019,15687812.5,21762.3106
370,0,423650,404700,420759,405725,10.915,27020,27020,27,27020,27020,10915000,20145.58441
371,0,457000,404000,435409,391201,1252.857,27021,27021,27,27021,27021,1252857188,273138.6129
372,0,442650,392750,434197,384597,824.425,27022,27022,27,27022,27022,824425000,214560.8694
373,0,435000,407300,427122,409349,119.556,27023,27023,27,27023,27023,119556250,71521.67748
374,0,414650,500650,397707,501071,377.961,27024,27024,27,27024,27024,377960625,133045.4365
375,0,443200,385750,440157,373909,354.935,27025,27025,27,27025,27025,354934687.5,127958.8618
376,0,439350,374500,436202,371290,167.032,27026,27026,27,27026,27026,167032187.5,91481.90655
377,0,411200,448150,398529,466712,445.279,27027,27027,27,27027,27027,445279062.5,173254.5508
378,0,428050,434050,403037,445838,686.995,27028,27028,27,27028,27028,686995000,221482.5469
379,0,412400,421950,400166,424872,340.745,27029,27029,27,27029,27029,340744687.5,112458.8618
380,0,447700,402050,434277,406336,310.978,27030,27030,27,27030,27030,310977812.5,124383.1259
381,0,417400,419950,412179,411831,245.583,27031,27031,27,27031,27031,245582812.5,91671.85604
384,0,419050,486000,396731,487691,510.93,27034,27034,27,27034,27034,510929687.5,156857.4946
382,0,402450,464250,401917,469050,22.238,27032,27032,27,27032,27032,22238437.5,29435.10281
383,0,502700,490700,499757,492773,32.912,27033,27033,27,27033,27033,32911562.5,39161.4484
385,0,401100,445700,393463,455408,283.385,27035,27035,27,27035,27035,283385312.5,129382.2637
386,0,478800,471450,476611,485740,1405.567,27036,27036,27,27036,27036,1405567188,306436.0263
387,0,477400,483600,478405,485999,8.849,27038,27038,27,27038,27038,8848750,16652.69119
388,0,502250,458300,498434,463036,32.41,26803,26803,26,26803,26803,32410312.5,36222.10858
389,0,442800,453000,423311,461280,493.925,27001,27001,27,27001,27001,493924687.5,199784.7023
390,0,442250,447300,408604,459310,759.039,27002,27002,27,27002,27002,759039375,262282.904
391,0,453000,425500,412909,430990,1935.968,27003,27003,27,27003,27003,1935968125,394212.9076
392,0,436500,422300,412079,420133,905.898,27004,27004,27,27004,27004,905897500,220308.5353
393,0,435750,386350,432167,382036,49.088,27067,27067,27,27067,27067,49087812.5,41732.15908
394,0,403550,418950,400823,416940,34.291,27068,27068,27,27068,27068,34290625,30696.19408
395,0,437600,484400,437827,497126,213.139,27069,27069,27,27069,27069,213138750,135476.4502
396,0,441950,472450,438334,473575,22.837,27082,27082,27,27082,27082,22836562.5,29733.02128
397,0,440150,452950,432715,451669,76.798,27091,27091,27,27091,27091,76797500,59911.62697
398,0,461200,454350,461895,464668,126.348,27083,27083,27,27083,27083,126348437.5,97884.85028
399,0,442200,476650,445665,487354,206.16,27085,27085,27,27085,27085,206160000,100042.9978
400,0,431550,470950,422501,471703,117.32,27086,27086,27,27086,27086,117320000,63299.49494
401,0,483300,477400,493361,484722,475.929,27087,27087,27,27087,27087,475928750,175555.8441
402,0,401200,426050,395015,427885,146.867,27088,27088,27,27088,27088,146867187.5,74631.29689
403,0,405800,463950,405935,466749,25.701,27063,27063,27,27063,27063,25700937.5,27747.23484
355,0,402050,445250,397155,443838,41.013,27084,27084,27,27084,27084,41013437.5,39966.47366
356,0,487350,508250,475910,504303,325.263,27092,27092,27,27092,27092,325263125,133636.2482
357,0,424300,421450,407279,420338,715.759,27835,27835,27,27835,27835,715759062.5,169842.0617
358,0,473100,458700,476234,483445,1594.243,27841,27841,27,27841,27841,1594243125,309195.036
359,0,470500,485550,466987,494866,60.338,27042,27042,27,27042,27042,60337812.5,56758.50468
360,0,479100,481950,482277,491132,67.567,27056,27056,27,27056,27056,67566562.5,57177.74349
361,0,473600,482150,473264,493165,122.58,27057,27057,27,27057,27057,122579687.5,69377.74349
362,0,451000,460300,452459,467056,166.935,27060,27060,27,27060,27060,166935000,87307.46391
363,0,428900,395700,423613,395910,26.273,27013,27013,27,27013,27013,26273437.5,32057.28535
364,0,471150,455600,476226,482748,1639.271,27015,27015,27,27015,27015,1639270938,323152.3214
416,0,444250,374600,445465,369345,68.112,27040,27040,27,27040,27040,68111562.5,59227.13383
417,0,417250,389800,415970,394300,53.03,28073,28073,28,28073,28073,53029687.5,39469.41738
430,0,423000,460350,411969,468699,219.316,27053,27053,27,27053,27053,219315625,99907.82105
432,0,456000,488350,454510,495668,131.297,27055,27055,27,27055,27055,131296875,65675.23087
420,0,407100,284700,402619,281196,73.688,28039,28039,28,28039,28039,73688437.5,47764.39213
421,0,389200,346650,389787,351444,58.513,28040,28040,28,28040,28040,58513437.5,56422.10858
424,0,439300,391350,435251,395147,41.765,27066,27066,27,27066,27066,41765312.5,39991.59992
425,0,471500,353950,465817,355984,59.915,28072,28072,28,28072,28072,59914687.5,48540.12806
426,0,472500,447400,476852,453464,47.837,27044,27044,27,27044,27044,47836875,47641.77849
427,0,383350,488300,382984,485531,11.343,27047,27047,27,27047,27047,11343437.5,18001.65043
428,0,428400,451900,426497,452134,8.171,27051,27051,27,27051,27051,8170625,14157.71645
429,0,437650,374750,433892,376826,54.273,27052,27052,27,27052,27052,54273125,45588.2251
431,0,465150,490300,462942,495755,37.434,27054,27054,27,27054,27054,37433750,38771.93001
433,0,424400,328300,420486,326796,23.578,28076,28076,28,28076,28076,23577812.5,29313.78246
434,0,387500,329100,382628,335655,83.396,28079,28079,28,28079,28079,83396250,71725.84053
435,0,420800,293700,410266,287273,795.105,28080,28080,28,28080,28080,795105000,208646.6558
436,0,401400,295650,398667,296742,174.465,28081,28081,28,28081,28081,174465000,91145.07935
437,0,454200,297300,449049,294044,180.554,28082,28082,28,28082,28082,180554375,89455.12986
438,0,388550,335500,387612,346247,193.711,28083,28083,28,28083,28083,193710937.5,89506.17062
439,0,402950,292700,398926,296522,187.624,28084,28084,28,28084,28084,187623750,88455.12986
440,0,435350,336900,423861,368306,1051.008,28085,28085,28,28085,28085,1051007813,282488.0032
441,0,458800,297700,464833,296494,126.21,28086,28086,28,28086,28086,126210312.5,77687.794
442,0,406050,291900,399146,296345,195.789,28087,28087,28,28087,28087,195789375,92637.97257
443,0,463150,387150,455874,383901,228.235,28091,28091,28,28091,28091,228234687.5,99876.8813
444,0,456550,318050,464010,307294,1110.105,28093,28093,28,28093,28093,1110105313,234979.6771
445,0,421300,288750,419018,278409,181.712,28094,28094,28,28094,28094,181711875,99240.91629
446,0,418100,305150,418588,292945,1429.246,28095,28095,28,28095,28095,1429245938,309410.5429
404,0,455050,416300,445204,416914,86.352,27064,27064,27,27064,27064,86351875,64561.01731
405,0,414250,415750,412238,408833,100.714,27065,27065,27,27065,27065,100714375,63972.28714
406,0,449150,326250,462003,309184,1300.46,28074,28074,28,28074,28074,1300460313,268303.079
407,0,414700,351000,411773,361407,85.688,28046,28046,28,28046,28046,85687812.5,84484.85028
408,0,461500,387550,455144,387565,86.498,28047,28047,28,28047,28047,86498125,63416.65222
409,0,437550,352000,438854,358998,128.639,28048,28048,28,28048,28048,128639062.5,86394.90078
410,0,425950,380350,426300,382090,8.456,28070,28070,28,28070,28070,8455937.5,18477.38636
411,0,455950,363600,452205,360118,30.561,28115,28115,28,28115,28115,30560937.5,38610.83874
412,0,466300,370400,459237,361883,155.999,28116,28116,28,28116,28116,155998750,94858.07358
413,0,433100,354550,418954,374789,747.532,28117,28117,28,28117,28117,747532187.5,203926.9859
414,0,464700,371200,454601,366346,97,28118,28118,28,28118,28118,97000000,77509.54544
415,0,448250,336400,446001,347002,183.704,28871,28871,28,28871,28871,183704062.5,88089.87553
418,0,464600,401200,458348,396295,130.195,28050,28050,28,28050,28050,130195312.5,65267.69299
419,0,388350,326950,382209,333520,141.763,28052,28052,28,28052,28052,141762500,82547.16088
422,0,473100,458700,476234,483445,1594.243,27041,27041,27,27041,27041,1594243125,309195.036
423,0,409200,449300,398151,467368,430.003,27043,27043,27,27043,27043,430003125,167862.0887
451,0,408300,350200,405264,353964,37.039,28041,28041,28,28041,28041,37038750,43661.8795
452,0,454950,339300,454563,347111,118.318,28035,28035,28,28035,28035,118317812.5,60773.58044
453,0,470000,375250,456251,373389,124.776,28036,28036,28,28036,28036,124775937.5,84989.87553
454,0,421150,382100,415133,388561,206.856,28037,28037,28,28037,28037,206855937.5,89318.30265
455,0,410600,359550,407104,363073,44.672,28038,28038,28,28038,28038,44672187.5,39179.46789
456,0,481200,473100,476537,485977,1382.881,27858,27858,27,27858,27858,1382880938,321469.4787
457,0,476100,444450,483411,450235,107.483,27861,27861,27,27861,27861,107482500,65689.44443
458,0,419800,385100,415174,391636,126.704,28001,28001,28,28001,28001,126703750,70509.54544
459,0,410900,319150,402694,332292,162.115,28002,28002,28,28002,28002,162115000,112086.5007
460,0,416900,291450,402926,292047,405.602,28003,28003,28,28003,28003,405602187.5,139092.3142
461,0,420600,293500,410262,287270,794.746,28004,28004,28,28004,28004,794745625,208146.6558
462,0,417300,310500,418537,293503,1485.688,28005,28005,28,28005,28005,1485688125,310013.0555
463,0,399350,323100,390535,340354,321.075,28006,28006,28,28006,28006,321075000,136209.0404
464,0,444800,330000,410835,319153,4395.443,28007,28007,28,28007,28007,4395442188,509680.6006
465,0,411250,339650,412867,354823,397.981,28008,28008,28,28008,28008,397980625,135488.5822
466,0,462050,339900,425256,326248,7466.41,28009,28009,28,28009,28009,7466409375,706424.3866
467,0,435600,336350,423869,368285,1051.736,28010,28010,28,28010,28010,1051735938,283500.1352
468,0,429700,358600,418164,376340,687.169,28011,28011,28,28011,28011,687168750,191156.7063
469,0,413200,317700,392747,326331,1206.595,28012,28012,28,28012,28012,1206594375,258367.4711
470,0,397550,321500,388585,318784,584.842,28014,28014,28,28014,28014,584842187.5,193223.18
471,0,469000,389500,460693,370341,528.18,28015,28015,28,28015,28015,528180312.5,164626.6288
472,0,464150,389650,456010,383992,232.752,28016,28016,28,28016,28016,232751562.5,103276.8813
473,0,423700,328800,408549,349044,884.074,28018,28018,28,28018,28018,884074375,214546.6558
474,0,423900,320400,408823,309054,3066.716,28019,28019,28,28019,28019,3066715938,467563.0861
475,0,410350,338900,399793,352868,234.343,28020,28020,28,28020,28020,234343125,116950.1046
476,0,444250,332750,424984,365183,1172.337,28021,28021,28,28021,28021,1172337188,312708.4614
477,0,480450,360500,429407,327745,8209.421,28022,28022,28,28022,28022,8209419688,720031.9245
478,0,418200,369700,411221,374539,152.272,28023,28023,28,28023,28023,152271875,85120.81528
479,0,461500,312450,476502,316706,417.017,28024,28024,28,28024,28024,417016875,128657.2114
480,0,432100,299600,439654,304679,177.657,28025,28025,28,28025,28025,177657187.5,94201.14537
481,0,426250,303350,437209,299082,371.579,28026,28026,28,28026,28026,371578750,148286.8578
482,0,448250,336400,446001,347002,183.704,28027,28027,28,28027,28027,183704062.5,88089.87553
483,0,460300,310950,457041,297588,478.304,28028,28028,28,28028,28028,478304375,146841.2734
484,0,414000,350700,407641,356770,148.143,28031,28031,28,28031,28031,148142812.5,81563.52993
485,0,426050,368400,418886,383583,344.335,28043,28043,28,28043,28043,344335312.5,134899.421
486,0,468150,372850,457647,363772,258.808,28045,28045,28,28045,28045,258808437.5,110899.0638
487,0,430600,490250,420548,490984,140.118,27075,27075,27,27075,27075,140118437.5,92445.51045
488,0,450300,327700,458947,325459,60.75,28029,28029,28,28029,28029,60750312.5,57127.13383
489,0,446600,317150,447734,315210,8.146,28030,28030,28,28030,28030,8146250,14557.71645
490,0,455800,368000,451180,364612,59.921,28032,28032,28,28032,28032,59920625,54195.33188
491,0,406300,366850,404549,368132,7.916,28033,28033,28,28033,28033,7915937.5,16806.67568
492,0,493550,479450,492579,482806,8.061,27073,27073,27,27073,27073,8060625,22003.30086
493,0,422450,421000,418668,426214,45.823,27074,27074,27,27074,27074,45822500,42734.67171
494,0,476100,444450,483411,450235,107.483,27076,27076,27,27076,27076,107482500,65689.44443
495,0,413650,416100,406412,412821,69.704,27061,27061,27,27061,27061,69703750,65028.78426
496,0,448250,456100,424594,460849,523.492,27062,27062,27,27062,27062,523491562.5,206621.0984
497,0,524600,379450,523659,386198,64.548,30011,30011,30,30011,30011,64548437.5,58142.20959
498,0,512650,373950,518142,380199,38.215,30012,30012,30,30012,30012,38215000,50013.35137
447,0,457100,371400,452058,370355,33.955,28044,28044,28,28044,28044,33955312.5,38971.49891
448,0,454850,362350,451905,359824,27.515,28059,28059,28,28059,28059,27514687.5,35386.57467
449,0,454900,339250,454563,347110,118.337,28872,28872,28,28872,28872,118336875,60788.2251
450,0,416900,395150,415813,396614,17.007,28075,28075,28,28075,28075,17006562.5,24001.65043
501,0,423900,365450,417990,364416,84.92,28068,28068,28,28068,28068,84920312.5,58748.45417
502,0,501600,317900,496765,319183,24.127,31012,31012,31,31012,31012,24126562.5,31913.78246
506,0,436450,428100,432702,426837,25.104,27081,27081,27,27081,27081,25104375,27432.59018
507,0,392200,314400,389928,310002,268.593,28053,28053,28,28053,28053,268593125,145945.4365
508,0,457500,379500,451974,381775,75.37,28049,28049,28,28049,28049,75369687.5,58554.34162
509,0,456600,298450,464423,296536,133.906,28054,28054,28,28054,28054,133905625,80002.43866
510,0,440850,425750,413322,420300,950.19,27079,27079,27,27079,27079,950190312.5,245680.8964
511,0,431950,344650,428773,349408,51.062,28055,28055,28,28055,28055,51062187.5,44742.20959
512,0,458050,312150,450442,307232,91.895,28056,28056,28,28056,28056,91894687.5,63332.15908
513,0,417550,346200,422845,349881,38.514,28058,28058,28,28058,28058,38513750,40984.06204
514,0,492900,354550,491211,349182,65.685,30033,30033,30,30033,30033,65685312.5,53153.47943
515,0,531200,363200,532298,365452,7.436,30803,30803,30,30803,30803,7436250,15521.32034
516,0,496050,303000,487559,303211,68.812,31010,31010,31,31010,31010,68812500,62132.59018
517,0,498700,326100,496633,330478,32.064,31011,31011,31,31011,31011,32063750,36494.11255
503,0,503800,327300,500007,333493,67.863,31013,31013,31,31013,31013,67862500,52166.90476
504,0,415100,437450,413833,433270,57.583,27077,27077,27,27077,27077,57582500,41622.53967
505,0,438300,428250,408314,443341,861.569,27080,27080,27,27080,27080,861568437.5,252006.3798
499,0,503150,391050,501037,386993,59.043,29004,29004,29,29004,29004,59042500,54298.27561
500,0,503200,391150,511930,389959,63.269,29005,29005,29,29005,29005,63268750,50574.01154
518,0,465300,347950,460975,351551,62.673,28060,28060,28,28060,28060,62672500,45308.32611
519,0,398250,351950,396765,356766,136.334,28061,28061,28,28061,28061,136334375,76626.70273
520,0,418150,287350,412034,282181,119.371,28066,28066,28,28066,28066,119371250,74968.12409
521,0,444150,331650,425052,365068,1176.617,28067,28067,28,28067,28067,1176617188,315262.0147
522,0,409500,342200,398873,353790,213.084,28112,28112,28,28112,28112,213084375,107606.6017
523,0,445150,354200,448395,355169,26.934,28113,28113,28,28113,28113,26934062.5,28643.07179
524,0,493900,301850,489104,301467,19.765,31020,31020,31,31020,31020,19765000,30728.42712
525,0,481900,291550,473006,291282,247.092,31021,31021,31,31021,31021,247092187.5,103402.0076
526,0,474000,286650,476391,284545,18.611,31022,31022,31,31022,31022,18611250,25126.3456
527,0,496550,325800,495230,325298,4.314,31023,31023,31,31023,31023,4314062.5,10582.41161
528,0,502650,314700,497646,315911,23.632,31024,31024,31,31024,31024,23632187.5,35615.86399
529,0,503200,387450,499593,385696,29.312,29009,29009,29,29009,29009,29312187.5,35357.28535
530,0,484200,347950,489792,333504,295.676,30001,30001,30,30001,30001,295676250,139322.0346
531,0,506600,376600,506629,381285,207.862,30002,30002,30,30002,30002,207862187.5,92531.29689
532,0,524100,361000,526134,376047,199.478,30003,30003,30,30003,30003,199477812.5,123609.1143
533,0,540150,367600,534388,371030,60.094,30004,30004,30,30004,30004,60094062.5,46657.28535
534,0,492700,333500,490684,325071,123.463,30005,30005,30,30005,30005,123463437.5,76583.63094
535,0,524150,361100,526134,376050,199.443,30811,30811,30,30811,30811,199443437.5,123379.825
536,0,492700,333450,490678,325050,123.164,30812,30812,30,30812,30812,123163750,76839.69696
537,0,492700,333500,490684,325071,123.463,30813,30813,30,30813,30813,123463437.5,76583.63094
538,0,509600,307700,483677,298565,708.018,31004,31004,31,31004,31004,708017500,198114.0656
539,0,508800,348450,500529,343853,51.542,30006,30006,30,30006,30006,51541875,52790.30663
540,0,468100,372850,457647,363771,258.801,28873,28873,28,28873,28873,258800937.5,110799.0638
541,0,525300,401600,520794,395903,108.747,29001,29001,29,29001,29001,108746562.5,65394.90078
542,0,541650,379300,536276,377822,80.423,29002,29002,29,29002,29002,80422812.5,52015.00179
543,0,533700,387950,529543,384993,56.421,29003,29003,29,29003,29003,56421250,43939.69696
544,0,487400,305050,482563,306855,23.683,31025,31025,31,31025,31025,23682500,30504.16306
545,0,510600,319850,509493,317658,9.593,31027,31027,31,31027,31027,9593437.5,19979.46789
546,0,492900,324600,491228,320254,50.084,30017,30017,30,30017,30017,50084375,40030.50865
547,0,493550,343350,494651,345471,20.399,30018,30018,30,30018,30018,20399375,26544.72222
548,0,397350,291750,397996,289237,33.098,28101,28101,28,28101,28101,33097500,36491.16882
549,0,626700,319350,617737,329746,327.911,34019,34019,34,34019,34019,327910625,129991.526
550,0,451700,194650,430575,213198,3425.775,39046,39046,39,39046,39046,3425774375,486179.8123
551,0,447500,234600,440580,240251,108.284,39051,39051,39,39051,39051,108284062.5,65268.55519
552,0,537250,173250,538469,164891,126.176,39056,39056,39,39056,39056,126175937.5,66389.87553
553,0,489900,271450,482558,278473,194.261,32804,32804,32,32804,32804,194260937.5,111124.1901
554,0,472100,259200,461752,261821,220.69,32810,32810,32,32810,32810,220690000,99755.99205
555,0,472150,259150,461771,261817,221.094,32811,32811,32,32811,32811,221094062.5,99724.1901
556,0,474800,261650,473176,270678,232.554,32812,32812,32,32812,32812,232554375,97926.70273
557,0,474900,261800,473175,270680,232.485,32813,32813,32,32813,32813,232485000,97926.70273
558,0,475500,259750,469151,264346,564.323,32814,32814,32,32814,32814,564323125,178776.4502
559,0,536950,272750,498545,246636,3034.69,33001,33001,33,33001,33001,3034689375,511884.1233
560,0,505350,249550,480531,238634,1469.705,33002,33002,33,33002,33002,1469705000,327076.3023
561,0,550800,265650,543104,246143,807.324,33003,33003,33,33003,33003,807323750,218456.7063
562,0,564900,275700,578167,266099,464.157,33004,33004,33,33004,33004,464156562.5,159719.522
563,0,576300,155650,582594,154243,69.939,40029,40029,40,40029,40029,69939375,47493.25035
564,0,568350,126300,561425,126634,92.761,40032,40032,40,40032,40032,92761250,55181.98052
568,0,379300,329750,377070,331602,10.971,28109,28109,28,28109,28109,10970937.5,24938.04653
569,0,396150,320200,396962,318886,2.801,28110,28110,28,28110,28110,2800937.5,13077.38636
570,0,498100,296750,490985,290730,65.146,32009,32009,32,32009,32009,65145937.5,60027.99603
571,0,508050,299600,483491,272913,1516.071,32010,32010,32,32010,32010,1516071250,272704.0151
572,0,473600,257100,479179,254681,53.942,32012,32012,32,32012,32012,53941562.5,48213.78246
573,0,488800,264500,470865,264088,655.367,32013,32013,32,32013,32013,655367187.5,174510.3337
577,0,462000,265850,459505,267644,64.039,32025,32025,32,32025,32025,64039375,54413.35137
578,0,473650,270800,472890,275193,58.687,32026,32026,32,32026,32026,58686875,47611.26984
579,0,594450,341400,594886,335342,86.133,34018,34018,34,34018,34018,86133125,62619.59595
580,0,506150,182600,509732,189136,35.276,39098,39098,39,39098,39098,35276250,45827.56493
581,0,614350,242000,608194,244841,44.344,35011,35011,35,35011,35011,44344375,52168.98628
582,0,291900,135650,290100,138693,19.971,45006,45006,45,45006,45006,19971250,28949.74747
583,0,292250,91850,292882,115313,1193.681,45007,45007,45,45007,45007,1193681250,319742.3448
584,0,311450,98600,317424,105041,105.297,45008,45008,45,45008,45008,105296875,72736.75324
585,0,293500,126000,291730,134756,147.814,45009,45009,45,45009,45009,147813750,93220.81528
586,0,295250,129400,297416,132393,49.768,45010,45010,45,45010,45010,49767500,36220.45815
587,0,292700,125850,281751,134991,126.364,45011,45011,45,45011,45011,126364375,80740.91629
588,0,290100,96750,281643,100833,263.627,45012,45012,45,45012,45012,263626875,114518.7338
589,0,285500,74550,276793,84632,377.766,46002,46002,46,46002,46002,377765625,127842.1356
590,0,275150,65850,267333,74033,249.997,46003,46003,46,46003,46003,249997187.5,107460.9433
591,0,271900,47600,270509,57802,102.213,46008,46008,46,46008,46008,102213125,82379.39392
592,0,456900,132350,460964,141288,72.062,42009,42009,42,42009,42009,72061875,67593.25035
593,0,437900,139250,431850,147739,186.16,42012,42012,42,42012,42012,186160000,76424.6212
594,0,435500,117800,438622,142216,1035.65,42013,42013,42,42013,42013,1035650313,217745.0054
595,0,509950,167050,458949,190298,9291.887,39121,39121,39,39121,39121,9291885625,877738.4523
574,0,504050,369550,500445,367276,23.922,30013,30013,30,30013,30013,23922187.5,28533.02128
575,0,512800,331250,508238,329901,10.927,30014,30014,30,30014,30014,10926562.5,24830.93975
576,0,492450,329650,488575,327103,41.275,30015,30015,30,30015,30015,41274687.5,40308.75721
565,0,484800,303750,480855,304443,18.65,31015,31015,31,31015,31015,18649687.5,28008.75721
566,0,495700,308850,492691,312291,35.224,31016,31016,31,31016,31016,35224375,33296.19408
567,0,424300,350200,425129,352419,14.548,28103,28103,28,28103,28103,14548437.5,21389.5184
613,0,498350,279850,491255,284602,70.457,32003,32003,32,32003,32003,70456562.5,69805.81349
614,0,489900,271250,482561,278469,194.358,32004,32004,32,32004,32004,194357812.5,111224.1901
615,0,472100,259200,461752,261821,220.69,32006,32006,32,32006,32006,220690000,99755.99205
616,0,474850,261300,473179,270659,233.026,32007,32007,32,32007,32007,233026250,98285.28137
617,0,504550,320300,502250,323288,21.088,31014,31014,31,31014,31014,21088437.5,31825.9145
618,0,475900,291800,473730,297566,41.533,31017,31017,31,31017,31017,41532812.5,44881.54942
619,0,475500,290800,469211,291367,57.099,31018,31018,31,31018,31018,57098750,47179.03679
620,0,487050,106450,487719,113380,86.199,41023,41023,41,41023,41023,86199375,61253.91052
621,0,473350,152200,471243,147239,46.987,39015,39015,39,39015,39015,46986875,37537.61543
622,0,222750,69850,220759,74787,36.692,48001,48001,48,48001,48001,36691562.5,47397.84451
623,0,482800,213950,486451,210460,37.072,39809,39809,39,39809,39809,37072187.5,39759.36688
624,0,512950,132500,513920,138984,54.797,41035,41035,41,41035,41035,54796875,45598.27561
625,0,385600,137950,382845,136388,50.04,43806,43806,43,43806,43806,50039687.5,46369.41738
596,0,462750,260700,460644,266183,104.258,32008,32008,32,32008,32008,104257500,61291.16882
597,0,485400,294200,480340,300722,58.897,31001,31001,31,31001,31001,58896875,57281.11832
598,0,497000,299650,477728,293383,419.632,31005,31005,31,31005,31005,419631562.5,143411.1959
599,0,503750,309700,491404,309067,149.17,31006,31006,31,31006,31006,149170000,92863.09883
600,0,494800,299900,477465,293288,413.608,31007,31007,31,31007,31007,413607500,137289.4444
601,0,506800,316000,501978,328016,131.739,31008,31008,31,31008,31008,131739375,85988.2251
602,0,507350,311250,498418,320444,162.759,31009,31009,31,31009,31009,162759375,106911.627
603,0,479650,293950,479081,297173,28.698,31019,31019,31,31019,31019,28697812.5,29055.20382
604,0,495100,308250,487161,307635,75.972,31028,31028,31,31028,31028,75972187.5,54066.47366
605,0,509450,307750,483677,298565,708.009,31804,31804,31,31804,31804,708009375,197743.355
